,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,dinner,X_qo3lnRS1k,2020-06-11T16:09:43Z,7648650.0,139400.0,54.990138067061146,2.6336568131475016,0.083754
1,recipe,X_qo3lnRS1k,2020-06-11T16:09:43Z,7648650.0,139400.0,54.990138067061146,2.6336568131475016,0.083754
2,quick,X_qo3lnRS1k,2020-06-11T16:09:43Z,7648650.0,139400.0,54.990138067061146,2.6336568131475016,0.083754
3,gordon,X_qo3lnRS1k,2020-06-11T16:09:43Z,7648650.0,139400.0,54.990138067061146,2.6336568131475016,0.083754
4,relax,c_dG_HxHMVI,2020-06-08T14:15:18Z,4680284.0,23825.0,30.741935483870968,16.535630496229857,
5,study,c_dG_HxHMVI,2020-06-08T14:15:18Z,4680284.0,23825.0,30.741935483870968,16.535630496229857,
6,work,c_dG_HxHMVI,2020-06-08T14:15:18Z,4680284.0,23825.0,30.741935483870968,16.535630496229857,
7,nova,c_dG_HxHMVI,2020-06-08T14:15:18Z,4680284.0,23825.0,30.741935483870968,16.535630496229857,
8,bossa,c_dG_HxHMVI,2020-06-08T14:15:18Z,4680284.0,23825.0,30.741935483870968,16.535630496229857,
9,radio,c_dG_HxHMVI,2020-06-08T14:15:18Z,4680284.0,23825.0,30.741935483870968,16.535630496229857,
10,jazz,c_dG_HxHMVI,2020-06-08T14:15:18Z,4680284.0,23825.0,30.741935483870968,16.535630496229857,
11,autumn,c_dG_HxHMVI,2020-06-08T14:15:18Z,4680284.0,23825.0,30.741935483870968,16.535630496229857,
12,hour,09EB8CdVsh0,2020-06-13T16:14:51Z,4532849.0,84978.0,69.42647058823529,1.0831836145604785,0.402506
13,nail,09EB8CdVsh0,2020-06-13T16:14:51Z,4532849.0,84978.0,69.42647058823529,1.0831836145604785,0.402506
14,challenge,09EB8CdVsh0,2020-06-13T16:14:51Z,4532849.0,84978.0,69.42647058823529,1.0831836145604785,0.402506
15,super,09EB8CdVsh0,2020-06-13T16:14:51Z,4532849.0,84978.0,69.42647058823529,1.0831836145604785,0.402506
16,kabitaskitchen,dSOXKK6Cou8,2020-06-09T10:01:13Z,3295954.0,61193.0,14.888807785888078,2.169112486988556,0.34185200000000004
17,trouble,dSOXKK6Cou8,2020-06-09T10:01:13Z,3295954.0,61193.0,14.888807785888078,2.169112486988556,0.34185200000000004
18,kitchen,dSOXKK6Cou8,2020-06-09T10:01:13Z,3295954.0,61193.0,14.888807785888078,2.169112486988556,0.34185200000000004
19,tip,dSOXKK6Cou8,2020-06-09T10:01:13Z,3295954.0,61193.0,14.888807785888078,2.169112486988556,0.34185200000000004
20,hack,dSOXKK6Cou8,2020-06-09T10:01:13Z,3295954.0,61193.0,14.888807785888078,2.169112486988556,0.34185200000000004
21,harry,hFeDKLt4P-Y,2020-06-09T14:06:24Z,2797027.0,82530.0,115.58823529411765,0.6009562605402018,0.137242
22,pastrami,hFeDKLt4P-Y,2020-06-09T14:06:24Z,2797027.0,82530.0,115.58823529411765,0.6009562605402018,0.137242
